,time [kyr],maxdiff,maxdiff_relief,diff_mean,diff_max_loc,maxdiff_perc
4868,48680.0,0.00678252636862,0.00678252636862,0.000533241518042,0.797043847611,0.000786336710526
4869,48690.0,0.00681311344988,0.00681311344988,0.000527742994905,0.787208465392,0.00077723708083
4870,48700.0,0.00684370879731,0.00684370879731,0.000522266224948,0.77750674713,0.000768248003872
4871,48710.0,0.00687430582525,0.00687430582525,0.000516811689522,0.767936524101,0.000759367947564
4872,48720.0,0.00690489799217,0.00690489799217,0.000511379894533,0.758495674911,0.000750595409548
4873,48730.0,0.00693547880951,0.00693547880951,0.000505971358393,0.749182124059,0.000743831491179
4874,48740.0,0.000876362809549,0.000876362809549,0.000546694461946,0.838134089888,0.000754016091384
4875,48750.0,0.00494329356161,0.00494329356161,0.000537846053476,0.827010718787,0.000744563061472
4876,48760.0,0.0106191813829,0.0106191813829,0.000588148314478,1.00530028777,0.00137104447566
4877,48770.0,0.0161541607342,0.0161541607342,0.000581810819426,0.994650663711,0.00135836299652
4878,48780.0,0.0215510365929,0.0215510365929,0.000575563332745,0.984113978687,0.00134578207385
4879,48790.0,0.0268125599225,0.0268125599225,0.000569341765868,0.973689035935,0.00133330122398
4880,48800.0,0.0319414287392,0.0319414287392,0.000563146684954,0.963374652138,0.00132091996069
4881,48810.0,0.0369402891552,0.0369402891552,0.000556987910727,0.953169656987,0.00130863779488
4882,48820.0,0.0418123517968,0.0418123517968,0.000551128107759,0.943072892788,0.00129645423443
4883,48830.0,0.0320143190736,0.0320143190736,0.000569450419448,0.93308321416,0.00128436878406
4884,48840.0,0.00738974882347,0.00738974882347,0.000563891561796,0.923199487764,0.00127238094525
4885,48850.0,0.00739288671457,0.00739288671457,0.000558341361739,0.913420592055,0.00126049021622
4886,48860.0,0.00739599308372,0.00739599308372,0.000552800721493,0.903745417057,0.00124869609196
4887,48870.0,0.0073990722658,0.0073990722658,0.000547270530319,0.894172864152,0.00123699806416
4888,48880.0,0.00740212829555,0.00740212829555,0.00054175167395,0.884701845899,0.0012253956213
4889,48890.0,0.0074051649176,0.0074051649176,0.000536245038006,0.875331285854,0.0012138882487
4890,48900.0,0.00740818559393,0.00740818559393,0.000558900356623,0.866060118419,0.00120247542854
4891,48910.0,0.00741119351392,0.00741119351392,0.000553578653353,0.856887288693,0.00119115664001
4892,48920.0,0.00741419159999,0.00741419159999,0.000612565280107,0.893294757478,0.00117993135934
4893,48930.0,0.00741718251857,0.00741718251857,0.000606719782127,0.88262042405,0.00116879905826
4894,48940.0,0.00742016868548,0.00742016868548,0.000600878509431,0.87209259307,0.00115775920587
4895,48950.0,0.00742315227581,0.00742315227581,0.000595042707118,0.861708967257,0.0011468112687
4896,48960.0,0.00742613523016,0.00742613523016,0.000589213620742,0.851467287097,0.00113595471089
4897,48970.0,0.00742911926227,0.00742911926227,0.000583392473686,0.84136533035,0.00112518899433
4898,48980.0,0.00743210586688,0.00743210586688,0.000577580457616,0.831400911543,0.00111451357876
4899,48990.0,0.00743509632616,0.00743509632616,0.000571778723724,0.821571881461,0.00110392792194
4900,49000.0,0.00743809171695,0.00743809171695,0.000565988378298,0.811876126629,0.00109343147978
4901,49010.0,0.00744109291804,0.00744109291804,0.0005602104834,0.802311568792,0.00108302370653
4902,49020.0,0.00744410061634,0.00744410061634,0.0005316068615,0.794361271975,0.00107270405485
4903,49030.0,0.00744711531343,0.00744711531343,0.00055017216971,1.04651949417,0.00106247197606
4904,49040.0,0.0074501373324,0.0074501373324,0.000518959926467,1.03591755978,0.00105232692019
4905,49050.0,0.00745316682423,0.00745316682423,0.000514831314945,1.02542714181,0.00104226833623
4906,49060.0,0.00745620377393,0.00745620377393,0.000510734131581,1.01504704458,0.0010322956722
4907,49070.0,0.00745924800594,0.00745924800594,0.00050662629701,1.00477607905,0.00102240837532
4908,49080.0,0.00746229919196,0.00746229919196,0.00050250890456,0.994613063422,0.00101260589219
4909,49090.0,0.00746535685425,0.00746535685425,0.000498392504255,0.98455682363,0.00100288766889
4910,49100.0,0.00746842037438,0.00746842037438,0.000494272990636,0.97460619377,0.000993253151156
4911,49110.0,0.00747148899586,0.00747148899586,0.000490339405133,0.964760016527,0.000983701784487
4912,49120.0,0.00747456183285,0.00747456183285,0.000465587437702,0.955017143531,0.000974233014311
4913,49130.0,0.00747763787308,0.00747763787308,0.000462245467702,0.945376435677,0.000966590669181
4914,49140.0,0.00748071598468,0.00748071598468,0.000458974898606,0.935836763409,0.000960238319988
4915,49150.0,0.0074837949212,0.0074837949212,0.000512875294248,0.926397006972,0.00127645910468
4916,49160.0,0.00748687332634,0.00748687332634,0.000508883886937,0.917056056626,0.0012623965608
4917,49170.0,0.00748994974015,0.00748994974015,0.000504879728055,0.907812812842,0.00124847162366
